,series_id,event,step,score
1984,f0482490923c,wakeup,221969,0.12665461182324314
1985,f0482490923c,wakeup,221645,0.016165902339912427
1986,f0482490923c,wakeup,221717,0.010765070266903112
1987,f0482490923c,wakeup,222185,0.0021517266702109033
1988,f0482490923c,onset,215729,1.1434929184693292
1989,f0482490923c,onset,215525,0.007230783051046266
1990,f0482490923c,onset,215933,0.004727683255130647
1991,f0482490923c,onset,215417,0.001441832219764116
1992,f0482490923c,onset,215321,0.0009030358393877201
1993,f0482490923c,wakeup,187385,2.332539386405396
1994,f0482490923c,wakeup,187061,0.0028287701072248097
1995,f0482490923c,wakeup,187625,0.0028518304803949444
1996,f0482490923c,onset,180617,0.9374887140066642
1997,f0482490923c,onset,180821,0.005869774138615216
1998,f0482490923c,onset,180449,0.005840504908647063
1999,f0482490923c,onset,180929,0.0016945227488416594
2000,f0482490923c,wakeup,152885,1.3677466983203381
2001,f0482490923c,wakeup,152765,0.1426621829248591
2002,f0482490923c,wakeup,152549,0.0064433933404105794
2003,f0482490923c,wakeup,153185,0.0012647939634411946
2004,f0482490923c,wakeup,153065,0.0018514467129806514
2005,f0482490923c,onset,146417,1.910875556667343
2006,f0482490923c,onset,146681,0.007197379040686546
2007,f0482490923c,onset,146585,0.005245959779179709
2008,f0482490923c,onset,146117,0.0015216967525973322
2009,f0482490923c,wakeup,135305,0.7260843770590742
2010,f0482490923c,wakeup,135545,0.16875702119162173
2011,f0482490923c,wakeup,135401,0.1081196716783336
2012,f0482490923c,wakeup,135161,0.0029590468909233814
2013,f0482490923c,wakeup,135041,0.001529473349538548
2014,f0482490923c,onset,128297,0.2249765834571091
2015,f0482490923c,onset,128633,0.009928248762840914
2016,f0482490923c,onset,128153,0.008782607652843001
2017,f0482490923c,onset,128057,0.0012882425745916106
2018,f0482490923c,onset,128561,0.0011558782695518944
2019,f0482490923c,wakeup,118349,2.6039582013747253
2020,f0482490923c,wakeup,118085,0.002493638545304904
2021,f0482490923c,wakeup,118697,0.0009410562197380578
2022,f0482490923c,wakeup,118013,0.000811896379440974
2023,f0482490923c,onset,111917,2.506794886403812
2024,f0482490923c,onset,112073,0.00934109522135354
2025,f0482490923c,onset,112157,0.004816115568482263
2026,f0482490923c,onset,111713,0.005934363089632319
2027,f0482490923c,onset,112229,0.0012771860466541567
2028,f0482490923c,onset,111641,0.0020468301860097644
2029,f0482490923c,wakeup,83465,2.251627654000807
2030,f0482490923c,wakeup,83309,0.009560500582815962
2031,f0482490923c,wakeup,83717,0.0046797434555606665
2032,f0482490923c,wakeup,83645,0.0054710984467319325
2033,f0482490923c,wakeup,83237,0.0028837663799813566
2034,f0482490923c,onset,77765,2.6187916095030914
2035,f0482490923c,onset,77945,0.006489848496181651
2036,f0482490923c,onset,77561,0.0038801159821135966
2037,f0482490923c,onset,77429,0.001061855989132049
2038,f0482490923c,wakeup,66245,2.5952523890888566
2039,f0482490923c,wakeup,66005,0.00622786080464145
2040,f0482490923c,wakeup,66497,0.0015772994278654435
2041,f0482490923c,onset,59969,1.3332995134002188
2042,f0482490923c,onset,59753,0.0701021701192445
2043,f0482490923c,onset,60209,0.003981460268321535
2044,f0482490923c,onset,60281,0.0017396423484464935
2045,f0482490923c,onset,59609,0.0032490646742490688
2046,f0482490923c,wakeup,14705,2.633280270200738
2047,f0482490923c,wakeup,14477,0.00346176251400284
2048,f0482490923c,wakeup,15029,0.0011167851295388483
2049,f0482490923c,wakeup,14909,0.002069465425660057
2050,f0482490923c,wakeup,14369,0.0005933400330367356
2051,f0482490923c,onset,7961,1.3146493370786871
2052,f0482490923c,onset,8033,0.2943542876916096
2053,f0482490923c,onset,8261,0.0035418013197733088
2054,f0482490923c,onset,7757,0.004193570033648203
2055,f0482490923c,onset,7601,0.0004709366639698008
2056,efbfc4526d58,wakeup,115097,0.9020438887956668
2057,efbfc4526d58,wakeup,114797,0.04386274475890099
2058,efbfc4526d58,wakeup,114869,0.04888466737251589
2059,efbfc4526d58,wakeup,114977,0.06188536400708604
2060,efbfc4526d58,wakeup,114701,0.021980108581170475
2061,efbfc4526d58,wakeup,114569,0.002419789813736958
2062,efbfc4526d58,wakeup,62213,0.0805018923085477
2063,efbfc4526d58,wakeup,62093,0.01972371929559006
2064,efbfc4526d58,wakeup,62369,0.00921819333010109
2065,efbfc4526d58,wakeup,62009,0.0070384725782202855
2066,efbfc4526d58,wakeup,62489,0.005557579304609503
2067,efbfc4526d58,wakeup,62561,0.0028397531261329387
2068,efbfc4526d58,onset,58901,0.49784949794157357
2069,efbfc4526d58,onset,59225,0.017783915507610392
2070,efbfc4526d58,onset,58733,0.007296417757296217
2071,efbfc4526d58,onset,58661,0.004178348459698348
2072,efbfc4526d58,onset,59297,0.0058432637391411905
2073,efbfc4526d58,onset,59141,0.0027049719988865577
2074,efbfc4526d58,wakeup,47405,1.6061427134168003
2075,efbfc4526d58,wakeup,47117,0.005663770761771428
2076,efbfc4526d58,wakeup,47633,0.0045893587240326906
2077,efbfc4526d58,wakeup,47213,0.0037882574074053934
2078,efbfc4526d58,wakeup,47729,0.001208712857393509
2079,efbfc4526d58,onset,41621,1.6563340544130427
2080,efbfc4526d58,onset,41453,0.04204867840114754
2081,efbfc4526d58,onset,41309,0.004039703839526907
2082,efbfc4526d58,wakeup,29957,0.12554959137306285
2083,efbfc4526d58,wakeup,29837,0.02966117385290583
2084,efbfc4526d58,wakeup,29729,0.005390150828216817
2085,efbfc4526d58,wakeup,30269,0.002938288364107557
2086,efbfc4526d58,wakeup,30077,0.00381452501108886
2087,efbfc4526d58,wakeup,30173,0.0020613666329643977
2088,efbfc4526d58,onset,24617,1.4984229554697286
2089,efbfc4526d58,onset,24437,0.017140649721019488
2090,efbfc4526d58,wakeup,13085,0.9272827120742859
2091,efbfc4526d58,wakeup,13349,0.025301921713592638
2092,efbfc4526d58,wakeup,13229,0.011152266223792852
2093,efbfc4526d58,wakeup,12917,0.006507886830591841
2094,efbfc4526d58,wakeup,13445,0.0032604203555965257
2095,efbfc4526d58,wakeup,12809,0.0019493527588828642
2096,efbfc4526d58,onset,8141,0.008862745139459213
2097,efbfc4526d58,onset,8225,0.0048601123912542475
2098,efbfc4526d58,onset,8441,0.0033400291755561625
2099,efbfc4526d58,onset,8069,0.0032738357334132864
2100,eef041dd50aa,wakeup,450797,1.30049304892285
2101,eef041dd50aa,wakeup,450977,0.01344931765242113
2102,eef041dd50aa,wakeup,450497,0.0009047457892837196
2103,eef041dd50aa,onset,444869,0.8144544037157239
2104,eef041dd50aa,onset,444989,0.005581087445113985
2105,eef041dd50aa,onset,445073,0.003453515019492143
2106,eef041dd50aa,onset,445145,0.0023534402297869885
2107,eef041dd50aa,wakeup,396197,1.2959663416774345
2108,eef041dd50aa,wakeup,396005,0.04593841074270733
2109,eef041dd50aa,wakeup,395897,0.002394540909809927
2110,eef041dd50aa,wakeup,396497,0.0010606161222374733
2111,eef041dd50aa,onset,391901,1.495347663489463
2112,eef041dd50aa,onset,392105,0.027280109721324903
2113,eef041dd50aa,onset,392213,0.004939797903714714
2114,eef041dd50aa,wakeup,379025,1.7913762998529543
2115,eef041dd50aa,wakeup,378857,0.009109197180897295
2116,eef041dd50aa,wakeup,379193,0.009287718820379244
2117,eef041dd50aa,wakeup,378749,0.0018322954558195868
2118,eef041dd50aa,onset,372953,2.9360307146194264
2119,eef041dd50aa,onset,373121,0.006072836637264337
2120,eef041dd50aa,onset,373253,0.0017396536671669663
2121,eef041dd50aa,onset,372665,0.0011114116320835843
2122,eef041dd50aa,wakeup,360581,2.9620317859057246
2123,eef041dd50aa,wakeup,360713,0.03866523755264318
2124,eef041dd50aa,wakeup,360857,0.0016352926339304817
2125,eef041dd50aa,onset,355553,2.6024046267646272
2126,eef041dd50aa,onset,355721,0.00853716837213965
2127,eef041dd50aa,onset,355841,0.002509109881835689
2128,eef041dd50aa,onset,355217,0.0004940316671667396
2129,eef041dd50aa,onset,355409,0.0018250256510861707
2130,eef041dd50aa,wakeup,343877,2.945967466224581
2131,eef041dd50aa,wakeup,344117,0.003387542340218315
2132,eef041dd50aa,wakeup,343565,0.0014083878379743228
2133,eef041dd50aa,onset,337361,2.4245956799731263
2134,eef041dd50aa,onset,337601,0.007354446032319287
2135,eef041dd50aa,onset,337697,0.002137969232862146
2136,eef041dd50aa,onset,337037,0.0014749174190506673
2137,eef041dd50aa,onset,337121,0.001684566381833628
2138,eef041dd50aa,wakeup,326609,1.0099086327263076
2139,eef041dd50aa,wakeup,326705,0.19355725469939236
2140,eef041dd50aa,wakeup,326777,0.03660632294003948
2141,eef041dd50aa,wakeup,326417,0.020072008398991432
2142,eef041dd50aa,onset,319493,2.8439184916319364
2143,eef041dd50aa,onset,319709,0.005507248450408406
2144,eef041dd50aa,onset,319325,0.003920685484544728
2145,eef041dd50aa,wakeup,289625,2.5022818759213186
2146,eef041dd50aa,wakeup,289901,0.0024286862549970393
2147,eef041dd50aa,wakeup,289433,0.0035867676205942824
2148,eef041dd50aa,onset,283301,0.20704268122683106
2149,eef041dd50aa,onset,283385,0.07872776801993833
2150,eef041dd50aa,onset,283457,0.02012107363873361
2151,eef041dd50aa,onset,283553,0.011995056304172516
2152,eef041dd50aa,onset,283169,0.00868703176622498
2153,eef041dd50aa,onset,283649,0.001621898744041661
2154,eef041dd50aa,wakeup,254993,1.9998690970761561
2155,eef041dd50aa,wakeup,255173,0.009512974570429109
2156,eef041dd50aa,wakeup,255257,0.0015389095888982023
2157,eef041dd50aa,onset,249161,2.7659890796883744
2158,eef041dd50aa,onset,249317,0.012988796398837687
2159,eef041dd50aa,onset,249413,0.003969405394045441
2160,eef041dd50aa,onset,249485,0.0014209458161373446
2161,eef041dd50aa,wakeup,237737,2.7462399340997585
2162,eef041dd50aa,wakeup,237437,0.0024268116261368026
2163,eef041dd50aa,wakeup,237557,0.00406743746303007
2164,eef041dd50aa,wakeup,237905,0.0034816521171569656
2165,eef041dd50aa,onset,230693,0.2958957490331292
2166,eef041dd50aa,onset,230873,0.00572926052449831
2167,eef041dd50aa,wakeup,220445,1.0686226022880267
2168,eef041dd50aa,wakeup,220229,0.17493910966610274
2169,eef041dd50aa,wakeup,220325,0.06333258337061408
2170,eef041dd50aa,wakeup,220733,0.0034743553218624158
2171,eef041dd50aa,wakeup,220637,0.0017952365153764166
2172,eef041dd50aa,onset,216461,2.7174901886317646
2173,eef041dd50aa,onset,216737,0.004339448322124922
2174,eef041dd50aa,onset,216653,0.00466297631681962
2175,eef041dd50aa,onset,216281,0.0035054469749348843
2176,eef041dd50aa,wakeup,205589,1.58157206330544
2177,eef041dd50aa,wakeup,205829,0.016087568433833663
2178,eef041dd50aa,wakeup,205277,0.011581585011476056
2179,eef041dd50aa,wakeup,205361,0.004834118209845973
2180,eef041dd50aa,onset,198269,2.6354756747445673
2181,eef041dd50aa,onset,198437,0.008271269101467624
2182,eef041dd50aa,onset,198605,0.001731451248588253
2183,eef041dd50aa,wakeup,187109,2.527392563931472
2184,eef041dd50aa,wakeup,187277,0.004156561388857627
2185,eef041dd50aa,onset,180197,1.3871331738185622
2186,eef041dd50aa,onset,180425,0.04150602772405823
2187,eef041dd50aa,onset,180521,0.004352529325284506
2188,eef041dd50aa,onset,180053,0.0019221251648798867
2189,eef041dd50aa,wakeup,85877,1.9642096799610893
2190,eef041dd50aa,wakeup,85577,0.0006768035148525658
2191,eef041dd50aa,onset,77873,1.3814687150581262
2192,eef041dd50aa,onset,78005,0.07907942442167121
2193,eef041dd50aa,onset,78089,0.015747332967578923
2194,eef041dd50aa,onset,78161,0.011483737796260413
2195,eef041dd50aa,onset,78269,0.002974930084331251
2196,eef041dd50aa,wakeup,47729,2.0919779235446603
2197,eef041dd50aa,wakeup,47609,0.06361682755867838
2198,eef041dd50aa,onset,42161,1.7595417078037328
2199,eef041dd50aa,onset,42389,0.005428738821245708
2200,eef041dd50aa,onset,42461,0.002330618353235801
2201,eef041dd50aa,onset,41873,0.001526981405409662
2202,eef041dd50aa,wakeup,30377,2.377105619387725
2203,eef041dd50aa,wakeup,30245,0.021364398101062946
2204,eef041dd50aa,wakeup,30545,0.010108626566678968
2205,eef041dd50aa,wakeup,30101,0.0013793098577439247
2206,eef041dd50aa,onset,25517,2.61735436137944
2207,eef041dd50aa,onset,25853,0.0020207182765177964
2208,eef041dd50aa,onset,25673,0.005913226601117683
2209,eef041dd50aa,onset,25229,0.0023598894421323043
2210,eef041dd50aa,onset,25769,0.0025163929656872807
2211,eef041dd50aa,onset,25313,0.0014190033861475842
2212,eef041dd50aa,wakeup,13085,1.3120096945789927
2213,eef041dd50aa,wakeup,12917,0.10670167983630097
2214,eef041dd50aa,wakeup,13217,0.013393137709706852
2215,eef041dd50aa,wakeup,12737,0.001034727414538363
2216,eef041dd50aa,onset,7625,2.2670276958860907
2217,eef041dd50aa,onset,7445,0.03414961645545522
2218,eef041dd50aa,onset,7361,0.007658611176581979
2219,eef041dd50aa,onset,7853,0.004610460712689754
2220,eef041dd50aa,onset,7925,0.0022049560595579685
2221,eec197a4bdca,wakeup,356297,1.0215383003619203
2222,eec197a4bdca,wakeup,356213,0.07248365244973633
2223,eec197a4bdca,wakeup,356033,0.004238682226613294
2224,eec197a4bdca,wakeup,356585,0.0009903642354239287
2225,eec197a4bdca,onset,350381,1.763888388065434
2226,eec197a4bdca,onset,350549,0.09879536126103547
2227,eec197a4bdca,onset,350201,0.004429336720894265
2228,eec197a4bdca,onset,350045,0.00039053077567027057
2229,eec197a4bdca,wakeup,339149,2.450910811373005
2230,eec197a4bdca,wakeup,339005,0.010836169379743191
2231,eec197a4bdca,wakeup,339293,0.01071476834880533
2232,eec197a4bdca,wakeup,338933,0.005062420962290538
2233,eec197a4bdca,wakeup,338825,0.0005774551141315282
2234,eec197a4bdca,wakeup,339449,0.0006082558654349919
2235,eec197a4bdca,onset,333797,2.105979497308469
2236,eec197a4bdca,wakeup,323225,1.4372468935477618
2237,eec197a4bdca,wakeup,323309,0.2210668976723479
2238,eec197a4bdca,wakeup,323429,0.009863984163612005
2239,eec197a4bdca,wakeup,323501,0.0017943516353867
2240,eec197a4bdca,onset,316961,1.9010127218114943
2241,eec197a4bdca,onset,316805,0.005682007458981084
2242,eec197a4bdca,onset,317201,0.0016183539198673356
2243,eec197a4bdca,wakeup,304601,2.08250669977771
2244,eec197a4bdca,wakeup,304469,0.0820079129694483
2245,eec197a4bdca,wakeup,304769,0.005470406147989319
2246,eec197a4bdca,wakeup,304277,0.0013206542480176122
2247,eec197a4bdca,onset,298757,0.906267434663176
2248,eec197a4bdca,onset,298889,0.19186136512292495
2249,eec197a4bdca,onset,299045,0.0037839482055747288
2250,eec197a4bdca,wakeup,288029,2.9077947157006423
2251,eec197a4bdca,wakeup,287861,0.011088128939844618
2252,eec197a4bdca,wakeup,288209,0.00847378044927865
2253,eec197a4bdca,wakeup,288341,0.0007704774220071576
2254,eec197a4bdca,onset,281369,2.268536763262246
2255,eec197a4bdca,onset,281213,0.021285115189197054
2256,eec197a4bdca,wakeup,270761,2.242427375983084
2257,eec197a4bdca,wakeup,270977,0.03672811293324817
2258,eec197a4bdca,wakeup,271073,0.012527358737307244
2259,eec197a4bdca,wakeup,270581,0.004934146284310738
2260,eec197a4bdca,wakeup,270485,0.000906268462833301
2261,eec197a4bdca,onset,264497,2.9526786661228996
2262,eec197a4bdca,onset,264317,0.008908563387232712
2263,eec197a4bdca,wakeup,252005,1.5594487375686734
2264,eec197a4bdca,wakeup,251585,0.004475462695290187
2265,eec197a4bdca,wakeup,252209,0.0038815419004929776
2266,eec197a4bdca,wakeup,251741,0.001252408612321271
2267,eec197a4bdca,onset,246197,2.4594450414246714
2268,eec197a4bdca,onset,245885,0.0012341376030500606
2269,eec197a4bdca,onset,245957,0.0025095795412313315
2270,eec197a4bdca,onset,246449,0.002163381499409218
2271,eec197a4bdca,wakeup,234713,1.7844555447833794
2272,eec197a4bdca,wakeup,234533,0.02683908411566067
2273,eec197a4bdca,wakeup,234893,0.009881768356203047
2274,eec197a4bdca,wakeup,234977,0.0036102795783045758
2275,eec197a4bdca,wakeup,234353,0.0006970642243505003
2276,eec197a4bdca,onset,229745,0.8807628351441292
2277,eec197a4bdca,onset,229505,0.10246389960589718
2278,eec197a4bdca,wakeup,217445,2.301853279518388
2279,eec197a4bdca,wakeup,217613,0.010107764529598665
2280,eec197a4bdca,wakeup,217697,0.00365166074668363
2281,eec197a4bdca,wakeup,217205,0.003081207123721902
2282,eec197a4bdca,wakeup,217121,0.0007837655124733778
2283,eec197a4bdca,wakeup,217781,0.0005411063074509257
2284,eec197a4bdca,onset,211181,1.0183511968094876
2285,eec197a4bdca,onset,211037,0.12341757717411458
2286,eec197a4bdca,onset,210941,0.08116573617984257
2287,eec197a4bdca,onset,210869,0.022995218116189105
2288,eec197a4bdca,wakeup,200189,3.109523795897033
2289,eec197a4bdca,wakeup,200021,0.008778338352337062
2290,eec197a4bdca,wakeup,200369,0.0060062862632336705
2291,eec197a4bdca,wakeup,200501,0.0006277256958527048
2292,eec197a4bdca,wakeup,199877,0.0005291522204450157
2293,eec197a4bdca,onset,194801,2.427778580520897
2294,eec197a4bdca,onset,195077,0.0009767051369640371
2295,eec197a4bdca,wakeup,182921,2.7857894723872736
2296,eec197a4bdca,wakeup,183053,0.00977396727527868
2297,eec197a4bdca,wakeup,182741,0.006374673297693124
2298,eec197a4bdca,wakeup,182597,0.0005329240786676075
2299,eec197a4bdca,wakeup,183245,0.00044403104252354274
2300,eec197a4bdca,onset,177101,2.720157265494401
2301,eec197a4bdca,onset,176945,0.002458569192491277
2302,eec197a4bdca,wakeup,166637,2.5931864068708173
2303,eec197a4bdca,wakeup,166805,0.01797779713832652
2304,eec197a4bdca,wakeup,166505,0.011214452334328277
2305,eec197a4bdca,wakeup,166949,0.0028282480309786166
2306,eec197a4bdca,onset,160025,0.6382344620633222
2307,eec197a4bdca,onset,160181,0.008132053354525149
2308,eec197a4bdca,onset,160265,0.006082191937430866
2309,eec197a4bdca,onset,160361,0.0037883987345869326
2310,eec197a4bdca,wakeup,149261,3.112049619875793
2311,eec197a4bdca,wakeup,149393,0.029829605329510126
2312,eec197a4bdca,wakeup,149477,0.010433480993160615
2313,eec197a4bdca,wakeup,149081,0.003935507712024097
2314,eec197a4bdca,wakeup,149549,0.0018710892230849403
2315,eec197a4bdca,onset,144257,2.8933603941120647
2316,eec197a4bdca,onset,144053,0.003598264259443906
2317,eec197a4bdca,onset,144485,0.001579702706595608
2318,eec197a4bdca,wakeup,131081,2.6650443836682576
2319,eec197a4bdca,wakeup,130889,0.022725560267982423
2320,eec197a4bdca,wakeup,130817,0.005025993205506155
2321,eec197a4bdca,wakeup,130721,0.0008117902746597851
2322,eec197a4bdca,wakeup,131249,0.002174927862471481
2323,eec197a4bdca,onset,125801,1.837462433263592
2324,eec197a4bdca,onset,125909,0.18833941677778201
2325,eec197a4bdca,onset,125453,0.00045397303962795493
2326,eec197a4bdca,wakeup,113801,2.2801720957722034
2327,eec197a4bdca,wakeup,113969,0.009871831117762575
2328,eec197a4bdca,wakeup,113501,0.003158725603356794
2329,eec197a4bdca,onset,107909,1.1451483453792728
2330,eec197a4bdca,onset,107777,0.2810067110206238
2331,eec197a4bdca,onset,108149,0.0018570854470156312
2332,eec197a4bdca,wakeup,96557,1.3747032696893882
2333,eec197a4bdca,wakeup,96425,0.2247868476891981
2334,eec197a4bdca,wakeup,96689,0.014870908200543374
2335,eec197a4bdca,wakeup,96245,0.001478708666409759
2336,eec197a4bdca,wakeup,96113,0.0008102873826852426
2337,eec197a4bdca,onset,90905,1.8213964437321766
2338,eec197a4bdca,onset,91157,0.002224436652668189
2339,eec197a4bdca,onset,91241,0.0008367273567071942
2340,eec197a4bdca,wakeup,79241,1.6864047858350806
2341,eec197a4bdca,wakeup,79157,0.14988402485223828
2342,eec197a4bdca,wakeup,79013,0.01971585706244795
2343,eec197a4bdca,wakeup,79409,0.013095577171340644
2344,eec197a4bdca,wakeup,78869,0.0008888338007559734
2345,eec197a4bdca,wakeup,78797,0.0007603796892609914
2346,eec197a4bdca,onset,72653,2.6450158178563985
2347,eec197a4bdca,onset,72473,0.008575589012142823
2348,eec197a4bdca,onset,72317,0.000511748160615637
2349,eec197a4bdca,wakeup,61949,2.542634872737907
2350,eec197a4bdca,wakeup,61817,0.02038922565341273
2351,eec197a4bdca,wakeup,62093,0.012958742747540374
2352,eec197a4bdca,wakeup,61733,0.007008063419935628
2353,eec197a4bdca,wakeup,61601,0.0005963344490543509
2354,eec197a4bdca,onset,56333,1.3074655546598517
2355,eec197a4bdca,onset,56477,0.22248268624624953
2356,eec197a4bdca,onset,56201,0.01689482387185382
2357,eec197a4bdca,wakeup,47705,2.588884574255722
2358,eec197a4bdca,wakeup,47813,0.030845085094858022
2359,eec197a4bdca,wakeup,47981,0.005709299394591985
2360,eec197a4bdca,wakeup,48053,0.0014914296056205798
2361,eec197a4bdca,onset,42317,2.5226098274099313
2362,eec197a4bdca,wakeup,25517,0.10409567433679635
2363,eec197a4bdca,wakeup,25685,0.032048572173776615
2364,eec197a4bdca,wakeup,25373,0.009423131971468398
2365,eec197a4bdca,wakeup,25757,0.005657287407993692
2366,eec197a4bdca,wakeup,25301,0.0019111645913048865
2367,eec197a4bdca,wakeup,25853,0.0009874824689152975
2368,eec197a4bdca,onset,21101,1.617349349047858
2369,eec197a4bdca,onset,21329,0.00190640155078184
2370,eec197a4bdca,onset,20861,0.001376475085307464
2371,eec197a4bdca,wakeup,9545,0.10202889618468017
2372,eec197a4bdca,wakeup,9449,0.054707861579628335
2373,eec197a4bdca,wakeup,9221,0.022979147255382387
2374,eec197a4bdca,wakeup,9353,0.027399436530681075
2375,eec197a4bdca,wakeup,9749,0.0016264423857448827
2376,eec197a4bdca,wakeup,9821,0.0009843104199595413
2377,eec197a4bdca,onset,3845,2.8814251853224366
2378,eec197a4bdca,onset,4073,0.007283764187868433
2379,eec197a4bdca,onset,4001,0.008031823397270151
2380,eec197a4bdca,onset,4205,0.0006030468721448247
2381,ee4e0e3afd3d,wakeup,406745,2.60067945409252
2382,ee4e0e3afd3d,wakeup,406577,0.021011587274299883
2383,ee4e0e3afd3d,wakeup,406889,0.005538896207304247
2384,ee4e0e3afd3d,wakeup,406385,0.0010501208364705626
2385,ee4e0e3afd3d,wakeup,406265,0.0010920795294933775
2386,ee4e0e3afd3d,onset,401933,1.9114149921254535
2387,ee4e0e3afd3d,onset,402113,0.08439547008023211
2388,ee4e0e3afd3d,onset,401741,0.009671462524184722
2389,ee4e0e3afd3d,onset,401621,0.0015330913547415856
2390,ee4e0e3afd3d,onset,402269,0.0012494451589697825
2391,ee4e0e3afd3d,wakeup,375473,1.3943483901397271
2392,ee4e0e3afd3d,wakeup,375617,0.11339848872159797
2393,ee4e0e3afd3d,onset,369545,0.022089022044568852
2394,ee4e0e3afd3d,onset,369881,0.012587367123951924
2395,ee4e0e3afd3d,onset,369749,0.0073712572269664
2396,ee4e0e3afd3d,onset,369989,0.0040696398189012705
2397,ee4e0e3afd3d,onset,369677,0.004839655456171252
2398,ee4e0e3afd3d,wakeup,357617,0.15958676241162253
2399,ee4e0e3afd3d,wakeup,357377,0.008502884931233667
2400,ee4e0e3afd3d,wakeup,357029,0.0023601818517341227
2401,ee4e0e3afd3d,onset,350777,2.8400455246837226
2402,ee4e0e3afd3d,onset,351113,0.006836344846765624
2403,ee4e0e3afd3d,onset,351017,0.008328488293523525
2404,ee4e0e3afd3d,onset,350621,0.005479407006485997
2405,ee4e0e3afd3d,onset,350501,0.001671361385812997
2406,ee4e0e3afd3d,wakeup,320297,1.634070867108382
2407,ee4e0e3afd3d,wakeup,320117,0.00926566893490259
2408,ee4e0e3afd3d,wakeup,320525,0.0026993211546845735
2409,ee4e0e3afd3d,onset,314777,2.5421526697489956
2410,ee4e0e3afd3d,onset,315065,0.0027235884187745457
2411,ee4e0e3afd3d,wakeup,303161,3.0928498476908834
2412,ee4e0e3afd3d,wakeup,303365,0.002448353491413226
2413,ee4e0e3afd3d,onset,297809,2.8257226848146515
2414,ee4e0e3afd3d,onset,297533,0.014697305383943125
2415,ee4e0e3afd3d,onset,298037,0.013116576682525492
2416,ee4e0e3afd3d,onset,298133,0.0012196480871636854
2417,ee4e0e3afd3d,onset,297641,0.002403486513395287
2418,ee4e0e3afd3d,wakeup,285473,2.996660659377502
2419,ee4e0e3afd3d,wakeup,285257,0.005357491671174835
2420,ee4e0e3afd3d,wakeup,285737,0.0016701342981490302
2421,ee4e0e3afd3d,onset,280709,0.4472589995858284
2422,ee4e0e3afd3d,onset,280781,0.06186256199344834
2423,ee4e0e3afd3d,onset,280613,0.043722347222517444
2424,ee4e0e3afd3d,onset,280865,0.029582098791591918
2425,ee4e0e3afd3d,onset,280445,0.013859375013296378
2426,ee4e0e3afd3d,onset,280349,0.01032858501955272
2427,ee4e0e3afd3d,wakeup,271433,0.6955092027851547
2428,ee4e0e3afd3d,wakeup,271157,0.1187099472205147
2429,ee4e0e3afd3d,wakeup,271697,0.001543450259788873
2430,ee4e0e3afd3d,wakeup,271625,0.0017544160495861208
2431,ee4e0e3afd3d,wakeup,271781,0.000629921137050995
2432,ee4e0e3afd3d,onset,263417,0.002413020018886023
2433,ee4e0e3afd3d,wakeup,254117,2.066418436805952
2434,ee4e0e3afd3d,wakeup,254249,0.14380277815201994
2435,ee4e0e3afd3d,wakeup,253937,0.011164518012552443
2436,ee4e0e3afd3d,wakeup,254417,0.0024509249738834046
2437,ee4e0e3afd3d,onset,247337,2.868356304492277
2438,ee4e0e3afd3d,onset,247493,0.017525381974555877
2439,ee4e0e3afd3d,onset,247589,0.0071905002648906275
2440,ee4e0e3afd3d,onset,247133,0.002019419216147548
2441,ee4e0e3afd3d,onset,247037,0.0006725682193245051
2442,ee4e0e3afd3d,wakeup,216665,2.7165039987445256
2443,ee4e0e3afd3d,wakeup,216977,0.0005524391686344241
2444,ee4e0e3afd3d,wakeup,216905,0.0012199019721578217
2445,ee4e0e3afd3d,onset,211181,2.4384971458587716
2446,ee4e0e3afd3d,onset,211505,0.005832848887896141
2447,ee4e0e3afd3d,onset,211037,0.01474775401913338
2448,ee4e0e3afd3d,onset,211409,0.005429865024481765
2449,ee4e0e3afd3d,onset,210917,0.0011511058357681829
2450,ee4e0e3afd3d,wakeup,200885,1.9615766986650593
2451,ee4e0e3afd3d,wakeup,201077,0.1270632218900606
2452,ee4e0e3afd3d,wakeup,200657,0.0031115308069715286
2453,ee4e0e3afd3d,onset,193637,2.0961542428041464
2454,ee4e0e3afd3d,onset,193841,0.006214980603128101
2455,ee4e0e3afd3d,onset,193433,0.004098049782367172
2456,ee4e0e3afd3d,onset,193361,0.00266154081447875
2457,ee4e0e3afd3d,onset,193961,0.0011369158107414688
2458,ee4e0e3afd3d,wakeup,182021,2.070119252500857
2459,ee4e0e3afd3d,wakeup,181793,0.014881856669596374
2460,ee4e0e3afd3d,wakeup,181877,0.005440855697023419
2461,ee4e0e3afd3d,wakeup,182273,0.0030336353125134915
2462,ee4e0e3afd3d,wakeup,182345,0.0013787710763158466
2463,ee4e0e3afd3d,onset,176741,2.926768783336909
2464,ee4e0e3afd3d,onset,176885,0.018430895824647228
2465,ee4e0e3afd3d,onset,176957,0.00618764692804154
2466,ee4e0e3afd3d,onset,177089,0.0013080619394914492
2467,ee4e0e3afd3d,onset,176405,0.0011145147960254047
2468,ee4e0e3afd3d,wakeup,168701,0.861378643580671
2469,ee4e0e3afd3d,wakeup,168605,0.12071031631260296
2470,ee4e0e3afd3d,wakeup,168413,0.00694452181920335
2471,ee4e0e3afd3d,wakeup,168965,0.0010990380708163073
2472,ee4e0e3afd3d,onset,160469,2.0137717126250188
2473,ee4e0e3afd3d,onset,160289,0.021493279565303072
